Date,Day,Month Name,Quarter,Year,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,Month No,Stock Name
04-08-2023,Friday,August,Q3,2023,EQ,2498.8,2516,2471.6,2475.9,2508,2509.55,2497.26,2630.95,2458.05,11442805,28575603699,292077,8,Reliance
03-08-2023,Thursday,August,Q3,2023,EQ,2475.3,2500.9,2458.05,2486.35,2474.5,2475.9,2474.27,2630.95,2458.05,5084175,12579630763,227047,8,Reliance
02-08-2023,Wednesday,August,Q3,2023,EQ,2509.2,2512,2463.6,2513.2,2484.05,2486.35,2485.51,2630.95,2463.6,6374107,15842903032,330411,8,Reliance
01-08-2023,Tuesday,August,Q3,2023,EQ,2555,2559,2505.3,2549.25,2517.7,2513.2,2524.85,2630.95,2469.3,4768316,12039288137,198132,8,Reliance
31-07-2023,Monday,July,Q3,2023,EQ,2527.85,2553.9,2517.95,2527.85,2546,2549.25,2540.69,2630.95,2469.3,4275587,10862927967,169076,7,Reliance
28-07-2023,Friday,July,Q3,2023,EQ,2512.05,2542.85,2500.55,2502.7,2528.2,2527.85,2518.8,2630.95,2469.3,10413926,26230615302,333806,7,Reliance
27-07-2023,Thursday,July,Q3,2023,EQ,2534.05,2537.65,2490.35,2526.2,2515,2502.7,2509.19,2630.95,2469.3,8613449,21612819117,299635,7,Reliance
26-07-2023,Wednesday,July,Q3,2023,EQ,2485,2547,2485,2485.8,2526,2526.2,2526.43,2630.95,2469.3,6455506,16309370485,255390,7,Reliance
25-07-2023,Tuesday,July,Q3,2023,EQ,2494,2505.2,2480,2487.4,2484,2485.8,2492.71,2630.95,2469.3,6013010,14988681530,242346,7,Reliance
24-07-2023,Monday,July,Q3,2023,EQ,2481,2514.95,2469.3,2538.75,2488,2487.4,2491.6,2630.95,2469.3,11863933,29560118805,441158,7,Reliance
21-07-2023,Friday,July,Q3,2023,EQ,2609,2614.9,2523.6,2619.85,2555,2538.75,2549.83,2630.95,2523.6,15124619,38565157004,457107,7,Reliance
20-07-2023,Thursday,July,Q3,2023,EQ,2580,2630.95,2580,2841.85,2623,2619.85,2614,2630.95,2580,19358812,50603956720,415393,7,Reliance
19-07-2023,Wednesday,July,Q3,2023,EQ,2830,2856,2797,2820.45,2853,2841.85,2826.91,2856,2180,18054869,51039578143,441824,7,Reliance
18-07-2023,Tuesday,July,Q3,2023,EQ,2817,2837.45,2793,2796.7,2822.6,2820.45,2814.75,2837.45,2180,11937761,33601845465,332862,7,Reliance
17-07-2023,Monday,July,Q3,2023,EQ,2747,2815.05,2728,2740.7,2795.2,2796.7,2780.3,2815.05,2180,10254545,28510731061,386729,7,Reliance
14-07-2023,Friday,July,Q3,2023,EQ,2750,2760.9,2725.1,2743,2751,2740.7,2739.02,2802,2180,6979790,19117813181,201319,7,Reliance
13-07-2023,Thursday,July,Q3,2023,EQ,2783.9,2799,2737.25,2767.75,2748,2743,2774.19,2802,2180,6776172,18798357651,254196,7,Reliance
