Date ,Day,Month Name,Quarter,Year,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
19-10-2023,Thursday,October,Q4,2023,EQ,1505.40,1526.25,1503.20,1519.75,1514.50,1514.95,1516.62,1757.50,1427.00,15126182.00,22940629736.40,331067.00
18-10-2023,Wednesday,October,Q4,2023,EQ,1541.20,1541.20,1518.10,1541.20,1519.00,1519.75,1524.62,1757.50,1427.00,15608100.00,23796358906.90,342915.00
17-10-2023,Tuesday,October,Q4,2023,EQ,1555.75,1555.75,1535.00,1529.60,1542.50,1541.20,1542.46,1757.50,1427.00,16451279.00,25375468422.15,382090.00
16-10-2023,Monday,October,Q4,2023,EQ,1531.50,1534.45,1520.50,1535.75,1532.00,1529.60,1529.19,1757.50,1427.00,8928042.00,13652681917.00,223477.00
13-10-2023,Friday,October,Q4,2023,EQ,1540.00,1548.80,1529.95,1549.85,1533.50,1535.75,1539.45,1757.50,1384.00,19872650.00,30592884042.20,256367.00
12-10-2023,Thursday,October,Q4,2023,EQ,1536.10,1552.00,1531.60,1539.60,1548.00,1549.85,1541.66,1757.50,1384.00,11012668.00,16977844444.80,239200.00
11-10-2023,Wednesday,October,Q4,2023,EQ,1530.10,1542.15,1528.50,1524.85,1542.00,1539.60,1534.92,1757.50,1384.00,15666680.00,24047140129.10,282864.00
10-10-2023,Tuesday,October,Q4,2023,EQ,1520.55,1529.00,1515.20,1516.25,1526.00,1524.85,1523.15,1757.50,1384.00,16633146.00,25334854412.75,375460.00
09-10-2023,Monday,October,Q4,2023,EQ,1528.00,1530.00,1512.00,1534.05,1516.00,1516.25,1517.69,1757.50,1384.00,8227486.00,12486790439.80,219643.00
06-10-2023,Friday,October,Q4,2023,EQ,1544.00,1545.00,1529.85,1535.75,1535.00,1534.05,1539.10,1757.50,1384.00,8879678.00,13666672813.35,221516.00
05-10-2023,Thursday,October,Q4,2023,EQ,1535.05,1551.55,1532.60,1529.55,1535.85,1535.75,1540.76,1757.50,1384.00,24256337.00,37373176644.20,360029.00
04-10-2023,Wednesday,October,Q4,2023,EQ,1495.00,1535.00,1489.25,1508.05,1532.00,1529.55,1519.36,1757.50,1384.00,27324715.00,41515975722.85,465424.00
03-10-2023,Tuesday,October,Q4,2023,EQ,1527.00,1527.00,1506.00,1526.30,1508.00,1508.05,1511.94,1757.50,1384.00,19485847.00,29461459601.05,466405.00
29-09-2023,Friday,September,Q3,2023,EQ,1523.70,1535.45,1522.30,1523.70,1525.85,1526.30,1529.20,1757.50,1365.00,16026891.00,24508375856.50,274764.00
28-09-2023,Thursday,September,Q3,2023,EQ,1534.00,1537.60,1518.35,1526.85,1518.40,1523.70,1526.61,1757.50,1365.00,27677094.00,42252070128.65,324684.00
27-09-2023,Wednesday,September,Q3,2023,EQ,1523.00,1532.50,1515.00,1537.65,1527.45,1526.85,1524.39,1757.50,1365.00,19669269.00,29983598526.15,384553.00
26-09-2023,Tuesday,September,Q3,2023,EQ,1525.00,1540.00,1525.00,1531.00,1538.00,1537.65,1535.23,1757.50,1365.00,13787654.00,21167197917.55,303026.00
25-09-2023,Monday,September,Q3,2023,EQ,1525.00,1540.70,1525.00,1529.65,1528.90,1531.00,1533.28,1757.50,1365.00,20104377.00,30825720275.30,338863.00
22-09-2023,Friday,September,Q3,2023,EQ,1559.00,1564.40,1523.75,1553.35,1530.20,1529.65,1544.59,1757.50,1365.00,30852125.00,47653955740.50,548206.00
21-09-2023,Thursday,September,Q3,2023,EQ,1553.00,1568.95,1537.05,1563.70,1554.50,1553.35,1555.34,1757.50,1365.00,36420721.00,56646657569.55,614240.00
20-09-2023,Wednesday,September,Q3,2023,EQ,1599.00,1599.00,1560.40,1629.05,1566.00,1563.70,1570.63,1757.50,1365.00,57737324.00,90684080075.60,977717.00
18-09-2023,Monday,September,Q3,2023,EQ,1653.75,1655.00,1626.10,1661.75,1629.65,1629.05,1636.50,1757.50,1365.00,18528144.00,30321224693.30,292658.00
15-09-2023,Friday,September,Q3,2023,EQ,1650.00,1670.00,1650.00,1642.90,1657.00,1661.75,1660.63,1757.50,1365.00,86705601.00,143986131583.85,485971.00
14-09-2023,Thursday,September,Q3,2023,EQ,1644.25,1650.00,1635.10,1643.90,1643.00,1642.90,1642.38,1757.50,1365.00,11769424.00,19329882409.25,269108.00
13-09-2023,Wednesday,September,Q3,2023,EQ,1631.30,1651.60,1628.60,1636.90,1641.60,1643.90,1643.76,1757.50,1365.00,23210047.00,38151741645.90,353522.00
12-09-2023,Tuesday,September,Q3,2023,EQ,1640.00,1642.90,1625.05,1631.80,1636.00,1636.90,1635.47,1757.50,1365.00,19516670.00,31918959857.45,310906.00
11-09-2023,Monday,September,Q3,2023,EQ,1628.90,1636.50,1624.00,1623.40,1633.00,1631.80,1631.32,1757.50,1365.00,15786511.00,25752884037.25,290843.00
08-09-2023,Friday,September,Q3,2023,EQ,1608.30,1632.90,1607.60,1610.85,1623.20,1623.40,1619.68,1757.50,1365.00,17251105.00,27941256455.40,263597.00
07-09-2023,Thursday,September,Q3,2023,EQ,1595.50,1614.00,1587.15,1595.50,1611.00,1610.85,1601.67,1757.50,1365.00,17104171.00,27395255131.15,282493.00
06-09-2023,Wednesday,September,Q3,2023,EQ,1576.80,1600.00,1574.90,1574.90,1599.00,1595.50,1588.41,1757.50,1365.00,28160455.00,44730393184.30,394705.00
05-09-2023,Tuesday,September,Q3,2023,EQ,1588.40,1588.40,1570.60,1584.55,1575.00,1574.90,1576.27,1757.50,1365.00,19356041.00,30510314620.10,407651.00
04-09-2023,Monday,September,Q3,2023,EQ,1590.00,1591.45,1574.90,1574.70,1584.50,1584.55,1582.03,1757.50,1365.00,12536819.00,19833666505.30,236702.00
01-09-2023,Friday,September,Q3,2023,EQ,1571.00,1579.00,1559.35,1571.45,1573.75,1574.70,1569.33,1757.50,1365.00,21613388.00,33918508405.30,450304.00
31-08-2023,Thursday,August,Q3,2023,EQ,1579.00,1583.15,1563.10,1578.70,1577.00,1571.45,1570.99,1757.50,1365.00,50037886.00,78608931136.20,419748.00
30-08-2023,Wednesday,August,Q3,2023,EQ,1603.95,1603.95,1573.70,1590.30,1579.00,1578.70,1589.56,1757.50,1365.00,14042102.00,22320781696.10,297743.00
29-08-2023,Tuesday,August,Q3,2023,EQ,1589.70,1592.65,1581.45,1577.75,1591.25,1590.30,1588.37,1757.50,1365.00,17769466.00,28224420149.05,341561.00
28-08-2023,Monday,August,Q3,2023,EQ,1561.50,1582.65,1561.50,1561.50,1578.00,1577.75,1574.43,1757.50,1365.00,14433619.00,22724692200.70,289068.00
25-08-2023,Friday,August,Q3,2023,EQ,1574.55,1577.50,1558.40,1579.30,1559.20,1561.50,1564.93,1757.50,1365.00,15034878.00,23528489943.80,350735.00
24-08-2023,Thursday,August,Q3,2023,EQ,1593.30,1596.20,1576.15,1586.60,1579.60,1579.30,1583.60,1757.50,1365.00,21572896.00,34162775004.65,397769.00
23-08-2023,Wednesday,August,Q3,2023,EQ,1580.00,1590.55,1573.25,1582.70,1588.50,1586.60,1581.99,1757.50,1365.00,18249294.00,28870123207.45,329674.00
22-08-2023,Tuesday,August,Q3,2023,EQ,1596.35,1598.00,1580.00,1589.50,1581.45,1582.70,1588.09,1757.50,1365.00,16136785.00,25626713594.35,420291.00
21-08-2023,Monday,August,Q3,2023,EQ,1600.50,1600.50,1587.00,1590.75,1587.80,1589.50,1593.07,1757.50,1365.00,10918635.00,17394109160.45,241780.00
18-08-2023,Friday,August,Q3,2023,EQ,1587.55,1596.30,1585.50,1597.30,1588.70,1590.75,1590.59,1757.50,1365.00,12816683.00,20386133002.30,282239.00
17-08-2023,Thursday,August,Q3,2023,EQ,1597.60,1609.90,1594.00,1606.20,1595.00,1597.30,1600.21,1757.50,1365.00,26442020.00,42312860300.10,400922.00
16-08-2023,Wednesday,August,Q3,2023,EQ,1583.10,1609.65,1581.30,1610.90,1604.35,1606.20,1596.67,1757.50,1365.00,17068771.00,27253151750.90,300850.00
14-08-2023,Monday,August,Q3,2023,EQ,1611.00,1615.00,1600.25,1618.80,1608.50,1610.90,1608.96,1757.50,1365.00,15652205.00,25183794816.50,349385.00
11-08-2023,Friday,August,Q3,2023,EQ,1638.40,1638.40,1616.20,1635.85,1620.90,1618.80,1625.76,1757.50,1365.00,14112911.00,22944247784.10,271050.00
10-08-2023,Thursday,August,Q3,2023,EQ,1647.05,1654.25,1631.00,1650.50,1638.00,1635.85,1638.99,1757.50,1365.00,25390559.00,41614959546.45,332263.00
09-08-2023,Wednesday,August,Q3,2023,EQ,1653.00,1654.50,1631.10,1649.90,1652.70,1650.50,1640.24,1757.50,1365.00,16680618.00,27360230365.00,228397.00
08-08-2023,Tuesday,August,Q3,2023,EQ,1651.70,1655.60,1642.05,1651.25,1649.00,1649.90,1650.13,1757.50,1365.00,21886914.00,36116274511.30,300979.00
07-08-2023,Monday,August,Q3,2023,EQ,1663.10,1663.10,1647.55,1652.20,1651.00,1651.25,1653.09,1757.50,1365.00,14150459.00,23391943678.55,256889.00
04-08-2023,Friday,August,Q3,2023,EQ,1635.15,1656.50,1629.25,1628.65,1652.85,1652.20,1641.73,1757.50,1365.00,18694152.00,30690712012.15,310206.00
03-08-2023,Thursday,August,Q3,2023,EQ,1640.00,1651.35,1623.00,1640.50,1632.60,1628.65,1633.08,1757.50,1365.00,28836973.00,47093113412.85,439722.00
02-08-2023,Wednesday,August,Q3,2023,EQ,1642.00,1651.50,1633.15,1662.25,1641.90,1640.50,1644.34,1757.50,1365.00,14058161.00,23116346478.45,380609.00
01-08-2023,Tuesday,August,Q3,2023,EQ,1654.45,1667.45,1650.00,1651.20,1660.00,1662.25,1659.39,1757.50,1365.00,17697094.00,29366453399.30,385496.00
31-07-2023,Monday,July,Q3,2023,EQ,1650.05,1656.80,1638.70,1643.50,1650.00,1651.20,1649.01,1757.50,1365.00,17282503.00,28499054865.30,434555.00
28-07-2023,Friday,July,Q3,2023,EQ,1661.50,1668.90,1641.10,1673.15,1642.90,1643.50,1649.58,1757.50,1365.00,20507842.00,33829321793.55,422378.00
27-07-2023,Thursday,July,Q3,2023,EQ,1699.90,1703.00,1667.45,1690.70,1676.95,1673.15,1681.08,1757.50,1365.00,29870651.00,50214860523.75,506283.00
26-07-2023,Wednesday,July,Q3,2023,EQ,1699.60,1699.60,1688.00,1696.60,1689.30,1690.70,1692.97,1757.50,1365.00,12397179.00,20988022760.35,251108.00
25-07-2023,Tuesday,July,Q3,2023,EQ,1684.65,1699.00,1678.40,1678.40,1694.55,1696.60,1692.19,1757.50,1365.00,27996298.00,47375021905.75,534396.00
24-07-2023,Monday,July,Q3,2023,EQ,1678.50,1684.65,1670.10,1675.75,1679.50,1678.40,1677.75,1757.50,1365.00,16089722.00,26994570123.70,296190.00
21-07-2023,Friday,July,Q3,2023,EQ,1680.00,1689.80,1673.25,1688.75,1677.75,1675.75,1680.80,1757.50,1337.00,21077124.00,35426465573.70,337174.00
20-07-2023,Thursday,July,Q3,2023,EQ,1681.15,1692.00,1680.00,1685.10,1688.90,1688.75,1686.08,1757.50,1337.00,28105474.00,47388096303.30,433278.00
19-07-2023,Wednesday,July,Q3,2023,EQ,1681.10,1688.75,1675.00,1677.50,1684.75,1685.10,1682.45,1757.50,1337.00,16467567.00,27705915264.20,427479.00
18-07-2023,Tuesday,July,Q3,2023,EQ,1698.00,1704.00,1670.00,1678.90,1678.00,1677.50,1683.83,1757.50,1337.00,40538409.00,68259872564.30,704526.00
17-07-2023,Monday,July,Q3,2023,EQ,1650.00,1682.00,1633.00,1644.50,1678.35,1678.90,1660.51,1757.50,1337.00,24626464.00,40892507962.10,435163.00
14-07-2023,Friday,July,Q3,2023,EQ,1653.60,1653.60,1635.00,1641.10,1645.60,1644.50,1642.71,1757.50,1337.00,12363607.00,20309876686.30,462491.00
13-07-2023,Thursday,July,Q3,2023,EQ,1656.70,1657.45,1638.05,1632.95,1644.55,1641.10,1648.62,1757.50,1337.00,20956773.00,34549848532.65,432632.00
