Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,Company
18-09-2024,EQ,1671.85,1698.9,1671.1,1668.8,1692.95,1694.8,1691.3,1794,1363.55,20458671,34601683780,447311,HDFC
17-09-2024,EQ,1678,1678,1664.15,1670.95,1668.3,1668.8,1668.9,1794,1363.55,10063561,16795097219,273207,HDFC
16-09-2024,EQ,1667,1677.8,1664.05,1665.95,1670,1670.95,1670.83,1794,1363.55,7586410,12675630406,214575,HDFC
13-09-2024,EQ,1674,1674,1657.05,1666.6,1664.8,1665.95,1663.66,1794,1363.55,11930266,19847946539,275521,HDFC
12-09-2024,EQ,1654,1670,1647.05,1643.9,1661.45,1666.6,1659.83,1794,1363.55,16212023,26909182591,266121,HDFC
11-09-2024,EQ,1650.4,1652.5,1639.2,1650.35,1650,1643.9,1645.85,1794,1363.55,11113342,18290901280,248100,HDFC
10-09-2024,EQ,1654,1654,1638,1646.5,1650.8,1650.35,1648.2,1794,1363.55,13303323,21926534319,306124,HDFC
09-09-2024,EQ,1638,1648.5,1630.1,1636.95,1644.85,1646.5,1640.85,1794,1363.55,11896457,19520244474,258547,HDFC
06-09-2024,EQ,1638.3,1647.75,1634.1,1645.45,1638.15,1636.95,1639.77,1794,1363.55,13014801,21341304566,296891,HDFC
05-09-2024,EQ,1646,1649.9,1642,1641.8,1644.4,1645.45,1645.43,1794,1363.55,11438159,18820712002,245493,HDFC
04-09-2024,EQ,1639,1644.8,1632,1637.35,1641.05,1641.8,1639.54,1794,1363.55,12341372,20234215559,294496,HDFC
03-09-2024,EQ,1634,1639.95,1624.6,1626.95,1638,1637.35,1632.11,1794,1363.55,18641430,30424819912,292439,HDFC
02-09-2024,EQ,1646.8,1646.8,1623.2,1636.9,1626,1626.95,1631.94,1794,1363.55,17024840,27783483804,375245,HDFC
30-08-2024,EQ,1656,1662,1621.15,1638.55,1625.75,1636.9,1638.34,1794,1363.55,222671050,3.64811E+11,564643,HDFC
29-08-2024,EQ,1642,1644.4,1631.15,1637.1,1639.95,1638.55,1637.56,1794,1363.55,24526302,40163206501,432962,HDFC
28-08-2024,EQ,1637.75,1639.75,1630.2,1637.75,1635.95,1637.1,1636.29,1794,1363.55,13460594,22025391586,275424,HDFC
27-08-2024,EQ,1643.4,1647.4,1632.2,1639.95,1634.45,1637.75,1639.59,1794,1363.55,17886622,29326792469,292507,HDFC
26-08-2024,EQ,1632.2,1647.95,1632.2,1625.05,1640,1639.95,1642.31,1794,1363.55,11182133,18364486560,275112,HDFC
23-08-2024,EQ,1634,1634,1623,1631.3,1625.2,1625.05,1627.63,1794,1363.55,10166711,16547668751,212238,HDFC
22-08-2024,EQ,1632,1638.3,1628,1625.8,1628.95,1631.3,1632.58,1794,1363.55,10650319,17387521803,272441,HDFC
21-08-2024,EQ,1628.1,1634.55,1617.8,1637.7,1628,1625.8,1624.85,1794,1363.55,23815452,38696527016,323415,HDFC
20-08-2024,EQ,1627.45,1646,1627.45,1631.55,1634,1637.7,1639.14,1794,1363.55,15567247,25516952645,240802,HDFC
19-08-2024,EQ,1637.65,1637.65,1623.7,1632.1,1632.75,1631.55,1628.46,1794,1363.55,9751082,15879278801,166314,HDFC
16-08-2024,EQ,1628.5,1634.15,1611,1607.8,1631.5,1632.1,1624.71,1794,1363.55,13924623,22623479530,302506,HDFC
14-08-2024,EQ,1606.5,1613.7,1603.2,1603.2,1607.8,1607.8,1607.97,1794,1363.55,16167214,25996412110,259067,HDFC
13-08-2024,EQ,1628,1632.4,1601.15,1660.1,1605.9,1603.2,1613.32,1794,1363.55,27027521,43604163966,601558,HDFC
12-08-2024,EQ,1652,1675.95,1647.35,1650.2,1660,1660.1,1664.63,1794,1363.55,19658098,32723506965,363538,HDFC
09-08-2024,EQ,1652,1662.55,1645.8,1642.7,1650,1650.2,1655.58,1794,1363.55,13322309,22056157156,291916,HDFC
08-08-2024,EQ,1624,1653.3,1619.25,1623.5,1640.2,1642.7,1638.73,1794,1363.55,16988475,27839562576,327468,HDFC
07-08-2024,EQ,1617,1630,1602.2,1601.2,1628.5,1623.5,1617.23,1794,1363.55,21173132,34241847265,337720,HDFC
06-08-2024,EQ,1630,1632.95,1593.3,1615.75,1602.7,1601.2,1608.02,1794,1363.55,22558025,36273837923,388854,HDFC
05-08-2024,EQ,1640.1,1646,1601,1659.15,1616.05,1615.75,1622.77,1794,1363.55,20666817,33537431289,464696,HDFC
02-08-2024,EQ,1631,1670.5,1631,1638.8,1658.05,1659.15,1658.62,1794,1363.55,22059619,36588623126,457935,HDFC
01-08-2024,EQ,1622.9,1650.05,1617.95,1615.75,1647.65,1638.8,1632.59,1794,1363.55,13107587,21399347524,287915,HDFC
31-07-2024,EQ,1614,1627.9,1609.2,1615.55,1617.95,1615.75,1617.31,1794,1363.55,18910242,30583806062,334519,HDFC
30-07-2024,EQ,1602,1634.75,1599,1605.05,1614.2,1615.55,1615.74,1794,1363.55,27297917,44106424811,455812,HDFC
29-07-2024,EQ,1615,1631.85,1598.3,1618.15,1605,1605.05,1611.97,1794,1363.55,25500574,41106152746,472326,HDFC
26-07-2024,EQ,1605,1621.75,1596.45,1616.6,1616.3,1618.15,1609.37,1794,1363.55,21905270,35253630971,355180,HDFC
25-07-2024,EQ,1593,1625,1593,1604.05,1616.75,1616.6,1613.59,1794,1363.55,12767866,20602046896,279974,HDFC
24-07-2024,EQ,1608.15,1621,1588.05,1618.4,1608.35,1604.05,1604.13,1794,1363.55,30864103,49509947077,432932,HDFC
23-07-2024,EQ,1647.55,1647.8,1605,1642.55,1616.6,1618.4,1623.96,1794,1363.55,26001076,42224780774,449509,HDFC
22-07-2024,EQ,1617,1651,1612.65,1607.3,1642,1642.55,1637.66,1794,1363.55,26872411,44007904358,548620,HDFC
19-07-2024,EQ,1616,1623,1603.5,1614.8,1605,1607.3,1609.91,1794,1363.55,13001076,20930535373,276983,HDFC
18-07-2024,EQ,1608,1623.95,1599.15,1619.75,1615,1614.8,1613.29,1794,1363.55,16858532,27197655557,332318,HDFC
16-07-2024,EQ,1620.75,1627,1616.8,1622.1,1621,1619.75,1621.84,1794,1363.55,14475162,23476341772,269979,HDFC
15-07-2024,EQ,1623.5,1629.8,1615.2,1622.7,1623,1622.1,1622,1794,1363.55,16687847,27067666840,217738,HDFC
14-07-2024,EQ,1652,1675.95,1647.35,1650.2,1660,1660.1,1664.63,1794,1363.55,19658098,32723506965,363538,HDFC
13-07-2024,EQ,1652,1662.55,1645.8,1642.7,1650,1650.2,1655.58,1794,1363.55,13322309,22056157156,291916,HDFC
12-07-2024,EQ,1622,1638.4,1611.15,1621.9,1627.55,1622.7,1624.06,1794,1363.55,28024980,45514220346,332780,HDFC
11-07-2024,EQ,1623.95,1625.85,1601,1626.1,1623,1621.9,1612.69,1794,1363.55,22088537,35621865220,483343,HDFC
10-07-2024,EQ,1629.95,1640,1620.75,1636.5,1628.7,1626.1,1627.6,1794,1363.55,22753591,37033758499,405034,HDFC
09-07-2024,EQ,1625,1646.7,1620.35,1635.35,1638.8,1636.5,1638.53,1794,1363.55,24275439,39776084750,442487,HDFC
08-07-2024,EQ,1645.3,1654.95,1627.15,1648.1,1636.35,1635.35,1640.07,1794,1363.55,19543900,32053306234,324769,HDFC
05-07-2024,EQ,1685,1685,1642.2,1727.15,1649.4,1648.1,1656.79,1794,1363.55,41121274,68129239006,1117072,HDFC
04-07-2024,EQ,1759.75,1759.75,1724.85,1768.65,1728,1727.15,1735.22,1794,1363.55,22924329,39778717291,405416,HDFC
03-07-2024,EQ,1791,1794,1764.65,1730.6,1767.7,1768.65,1776.87,1794,1363.55,61608901,1.09471E+11,846404,HDFC
02-07-2024,EQ,1715,1734.9,1702.75,1705.2,1728,1730.6,1722.46,1757.5,1363.55,22960845,39549118301,486972,HDFC
01-07-2024,EQ,1680,1707.3,1680,1683.8,1704.2,1705.2,1699.74,1757.5,1363.55,10593512,18006189828,355235,HDFC
28-06-2024,EQ,1697.6,1706.6,1679,1696.15,1685,1683.8,1692.59,1757.5,1363.55,13238023,22406574605,312550,HDFC
27-06-2024,EQ,1696.1,1713,1686.6,1701.5,1696.45,1696.15,1697.92,1757.5,1363.55,27537325,46756142646,586504,HDFC
26-06-2024,EQ,1707.95,1710.9,1691.1,1711.35,1693.5,1701.5,1703.01,1757.5,1363.55,23798333,40528870562,424591,HDFC
25-06-2024,EQ,1671.1,1716.95,1671.1,1672.4,1707,1711.35,1705.04,1757.5,1363.55,37260774,63531128011,690683,HDFC
24-06-2024,EQ,1647,1675.1,1645.75,1665.75,1671,1672.4,1664.93,1757.5,1363.55,14272497,23762644260,387580,HDFC
21-06-2024,EQ,1672.85,1672.85,1643.15,1669.35,1661.65,1665.75,1658.68,1757.5,1363.55,25815388,42819437839,408577,HDFC
20-06-2024,EQ,1669.8,1681.45,1652,1657.85,1667.25,1669.35,1667.89,1757.5,1363.55,20704371,34532604622,465827,HDFC
19-06-2024,EQ,1613.4,1669.9,1604,1607.8,1657,1657.85,1644.44,1757.5,1363.55,45065598,74107587437,709705,HDFC
18-06-2024,EQ,1596.9,1610.5,1589.45,1596.9,1608,1607.8,1604.04,1757.5,1363.55,16207857,25998073834,353540,HDFC
14-06-2024,EQ,1584,1599,1577.7,1580.75,1595.6,1596.9,1592.12,1757.5,1363.55,12770277,20331873861,320179,HDFC
13-06-2024,EQ,1581.75,1585.7,1574,1574.15,1581.2,1580.75,1581.85,1757.5,1363.55,12060096,19077228502,281276,HDFC
12-06-2024,EQ,1575,1588.3,1566.4,1564.8,1569,1574.15,1576.98,1757.5,1363.55,19640218,30972287118,341079,HDFC
11-06-2024,EQ,1556,1571,1552.2,1561.3,1563.05,1564.8,1564.24,1757.5,1363.55,14772663,23107928769,458802,HDFC
10-06-2024,EQ,1574,1580.65,1557.6,1573.35,1559.55,1561.3,1566.93,1757.5,1363.55,11227029,17591912809,314062,HDFC
07-06-2024,EQ,1561.05,1584.35,1552.05,1559.7,1575,1573.35,1572.47,1757.5,1363.55,18356108,28864483390,416517,HDFC
06-06-2024,EQ,1564.9,1565.45,1546.6,1551.8,1559.5,1559.7,1557,1757.5,1363.55,23211435,36140249318,599204,HDFC
05-06-2024,EQ,1494.05,1559.6,1482.35,1483.15,1545.85,1551.8,1523.83,1757.5,1363.55,40815825,62196352485,650501,HDFC
04-06-2024,EQ,1557,1559,1454,1572.2,1489.75,1483.15,1504.91,1757.5,1363.55,44765620,67368418219,786620,HDFC
03-06-2024,EQ,1599,1599,1550,1531.55,1573,1572.2,1567.87,1757.5,1363.55,36318628,56942988276,584235,HDFC
31-05-2024,EQ,1519,1536,1514,1514.85,1525.95,1531.55,1528.77,1757.5,1363.55,37039794,56625243622,474591,HDFC
30-05-2024,EQ,1499.2,1523.6,1497.65,1508.3,1518.3,1514.85,1513.96,1757.5,1363.55,16877675,25552206596,409393,HDFC
29-05-2024,EQ,1518,1523.85,1501.25,1530.5,1506,1508.3,1510.22,1757.5,1363.55,17573853,26540404867,324703,HDFC
28-05-2024,EQ,1530.1,1536.05,1524.8,1527.7,1528.6,1530.5,1531.14,1757.5,1363.55,13954452,21366245981,287323,HDFC
27-05-2024,EQ,1523.35,1545,1519.05,1517.2,1528,1527.7,1533.69,1757.5,1363.55,14692720,22534043946,360983,HDFC
24-05-2024,EQ,1487.5,1519.9,1486,1492.6,1516.5,1517.2,1507.33,1757.5,1363.55,15530103,23408982968,325557,HDFC
23-05-2024,EQ,1458.65,1495.65,1457.05,1459.2,1492.85,1492.6,1477.1,1757.5,1363.55,20430960,30178506689,337200,HDFC
22-05-2024,EQ,1457.85,1465.6,1448.15,1458.8,1463.75,1459.2,1456.24,1757.5,1363.55,19998139,29122160428,394368,HDFC
21-05-2024,EQ,1450.1,1469.7,1450.1,1466.05,1457.2,1458.8,1460.08,1757.5,1363.55,21884989,31953790445,413346,HDFC
18-05-2024,EQ,1466,1467.1,1463.05,1464.1,1466.35,1466.05,1465.57,1757.5,1363.55,528557,774636045.3,15995,HDFC
17-05-2024,EQ,1446.2,1468,1446.2,1460.25,1463,1464.1,1461.22,1757.5,1363.55,10460095,15284549920,268477,HDFC
16-05-2024,EQ,1446.05,1462.55,1435.5,1438.5,1459.75,1460.25,1449.96,1757.5,1363.55,17472618,25334516599,382855,HDFC
15-05-2024,EQ,1459.7,1459.7,1435.8,1460.95,1440.8,1438.5,1443.04,1757.5,1363.55,19465998,28090223298,393567,HDFC
14-05-2024,EQ,1452.25,1465.5,1450.3,1455.25,1461.6,1460.95,1459.59,1757.5,1363.55,12832571,18730307625,315935,HDFC
13-05-2024,EQ,1432,1459.8,1430.3,1437.9,1456.5,1455.25,1447.14,1757.5,1363.55,13523601,19570507198,463000,HDFC
10-05-2024,EQ,1439,1451.95,1426.8,1447.5,1439.85,1437.9,1440.93,1757.5,1363.55,13638304,19651868794,368755,HDFC
09-05-2024,EQ,1474.95,1486.75,1445.3,1482.65,1450.8,1447.5,1461.55,1757.5,1363.55,23140639,33821148758,669580,HDFC
08-05-2024,EQ,1495.95,1496.95,1480.35,1506.15,1483.5,1482.65,1486.59,1757.5,1363.55,20843931,30986422881,465848,HDFC
07-05-2024,EQ,1521.95,1524.05,1504.15,1522.65,1505.1,1506.15,1510.7,1757.5,1363.55,14240301,21512820634,344750,HDFC
06-05-2024,EQ,1522,1534.5,1517.15,1519.6,1523.75,1522.65,1525.73,1757.5,1363.55,14396698,21965419859,290222,HDFC
03-05-2024,EQ,1533.25,1540.6,1507.2,1532.25,1515.65,1519.6,1521.12,1757.5,1363.55,15932621,24235495415,309946,HDFC
02-05-2024,EQ,1522,1537,1520.35,1520.1,1532.9,1532.25,1531.6,1757.5,1363.55,16737503,25635147568,367994,HDFC
30-04-2024,EQ,1529.2,1539.5,1514.9,1529.5,1515.45,1520.1,1528.27,1757.5,1363.55,26153691,39969810063,396483,HDFC
29-04-2024,EQ,1515,1534.45,1506.55,1509.8,1528.55,1529.5,1521.15,1757.5,1363.55,18046675,27451636251,346924,HDFC
26-04-2024,EQ,1519.8,1528,1505.55,1510.75,1511,1509.8,1515.19,1757.5,1363.55,12427347,18829791290,307546,HDFC
25-04-2024,EQ,1506.25,1519.7,1506.25,1511.7,1513.8,1510.75,1512.64,1757.5,1363.55,17722602,26807994509,412279,HDFC
24-04-2024,EQ,1515,1521.75,1509.05,1507.6,1512.9,1511.7,1514.5,1757.5,1363.55,11220790,16993856320,270693,HDFC
23-04-2024,EQ,1526.3,1526.5,1503.25,1512.2,1507.5,1507.6,1510.64,1757.5,1363.55,13413530,20262998929,292429,HDFC
22-04-2024,EQ,1557.4,1557.4,1508.3,1531.3,1514.35,1512.2,1519.66,1757.5,1363.55,21149219,32139720598,531868,HDFC
19-04-2024,EQ,1486.55,1534.95,1480.25,1494.7,1534.2,1531.3,1514.56,1757.5,1363.55,17288217,26184017914,385294,HDFC
18-04-2024,EQ,1509.8,1518.85,1491.05,1509.25,1496.8,1494.7,1503.85,1757.5,1363.55,17117442,25741997797,400151,HDFC
16-04-2024,EQ,1487,1512.9,1482.25,1494.7,1512,1509.25,1499.45,1757.5,1363.55,10372443,15552984303,254321,HDFC
15-04-2024,EQ,1497.55,1510,1492.05,1518.95,1493,1494.7,1501.19,1757.5,1363.55,11707624,17575373460,303733,HDFC
12-04-2024,EQ,1521,1529.85,1513.45,1536.35,1516.25,1518.95,1520.13,1757.5,1363.55,20542104,31226729837,353957,HDFC
10-04-2024,EQ,1549.9,1549.9,1532.95,1548.55,1534.95,1536.35,1539.41,1757.5,1363.55,13903700,21403551158,264951,HDFC
09-04-2024,EQ,1554.85,1554.85,1540.3,1546.6,1544.4,1548.55,1547.47,1757.5,1363.55,10942247,16932784193,286447,HDFC
08-04-2024,EQ,1554.95,1557.25,1541.55,1549.55,1545,1546.6,1546.8,1757.5,1363.55,10241470,15841481182,282686,HDFC
05-04-2024,EQ,1539,1554.5,1530.15,1527.6,1550.05,1549.55,1545.34,1757.5,1363.55,29527951,45630707255,446260,HDFC
04-04-2024,EQ,1504,1530,1504,1482.3,1529,1527.6,1520.65,1757.5,1363.55,44467533,67619706935,638189,HDFC
03-04-2024,EQ,1472.1,1495.65,1471.4,1480.15,1484.5,1482.3,1485.06,1757.5,1363.55,22792193,33847785699,381267,HDFC
02-04-2024,EQ,1465.15,1494.85,1463.25,1470.5,1479.55,1480.15,1483.23,1757.5,1363.55,20612723,30573359203,315849,HDFC
01-04-2024,EQ,1458,1473.8,1455.6,1447.9,1470,1470.5,1466.67,1757.5,1363.55,12599785,18479761763,266085,HDFC
28-03-2024,EQ,1440.7,1460.5,1440.7,1440.7,1447,1447.9,1451.6,1757.5,1363.55,27796071,40348658115,370836,HDFC
27-03-2024,EQ,1423.55,1447.95,1421.25,1425.4,1443.65,1440.7,1436.27,1757.5,1363.55,31084334,44645417269,412302,HDFC
26-03-2024,EQ,1427.2,1437.95,1422.15,1442.85,1424.9,1425.4,1430.24,1757.5,1363.55,28422145,40650467046,519149,HDFC
22-03-2024,EQ,1441,1450.75,1437.75,1445.75,1442.55,1442.85,1443.79,1757.5,1363.55,22990163,33192980387,408312,HDFC
21-03-2024,EQ,1442.6,1451.25,1438.3,1431.05,1445.4,1445.75,1445.43,1757.5,1363.55,14461430,20903015204,261033,HDFC
20-03-2024,EQ,1449.05,1451.65,1424.65,1449.35,1432,1431.05,1435.82,1757.5,1363.55,21803047,31305142955,391871,HDFC
19-03-2024,EQ,1435.5,1452.4,1435.5,1446.05,1449.95,1449.35,1445.73,1757.5,1363.55,18091797,26155872952,357501,HDFC
18-03-2024,EQ,1447,1456,1435.8,1452.65,1445.75,1446.05,1447.44,1757.5,1363.55,10718928,15514993593,298423,HDFC
15-03-2024,EQ,1450,1459.3,1442.25,1455.45,1454.7,1452.65,1452.16,1757.5,1363.55,71806902,1.04275E+11,423259,HDFC
14-03-2024,EQ,1462.1,1466,1444.3,1460.4,1457,1455.45,1452.98,1757.5,1363.55,26216079,38091465327,355538,HDFC
13-03-2024,EQ,1465.5,1471.6,1450.1,1459.55,1459.7,1460.4,1461.57,1757.5,1363.55,31533727,46088810985,555367,HDFC
12-03-2024,EQ,1434,1464,1429.25,1427.8,1460.75,1459.55,1455.21,1757.5,1363.55,32709227,47598903857,563469,HDFC
11-03-2024,EQ,1430,1445.95,1423,1446.1,1427,1427.8,1431.56,1757.5,1363.55,25265547,36169185792,400746,HDFC
07-03-2024,EQ,1445.5,1451.05,1441.4,1442.6,1446,1446.1,1445.23,1757.5,1363.55,24674023,35659521740,301040,HDFC
06-03-2024,EQ,1433.55,1452.85,1433.55,1440.85,1442.85,1442.6,1444.3,1757.5,1363.55,21204765,30625970319,429803,HDFC
05-03-2024,EQ,1422,1443,1421.65,1432.7,1439.2,1440.85,1432.7,1757.5,1363.55,18995836,27215248874,345780,HDFC
04-03-2024,EQ,1430.95,1437,1424.3,1430.75,1432,1432.7,1430.81,1757.5,1363.55,17808237,25480270999,320401,HDFC
02-03-2024,EQ,1434.55,1436,1428.1,1430.75,1430.95,1430.75,1431.16,1757.5,1363.55,895265,1281270465,27274,HDFC
01-03-2024,EQ,1400,1432.75,1400,1403.4,1429.3,1430.75,1419.53,1757.5,1363.55,17369449,24656507108,430030,HDFC
29-02-2024,EQ,1402.1,1410.4,1397.3,1409.4,1407.8,1403.4,1403.21,1757.5,1363.55,26647850,37392569226,567422,HDFC
28-02-2024,EQ,1420.15,1424.2,1404,1420.15,1406.15,1409.4,1414.58,1757.5,1363.55,12660993,17910038294,302672,HDFC
27-02-2024,EQ,1413.55,1426.7,1413.05,1422.3,1421.9,1420.15,1419.95,1757.5,1363.55,16043575,22781119941,384714,HDFC
26-02-2024,EQ,1413.55,1434.85,1413.55,1420.6,1421.95,1422.3,1426.02,1757.5,1363.55,11753435,16760578868,381979,HDFC
23-02-2024,EQ,1422.55,1433.9,1418,1419.55,1419.45,1420.6,1425.27,1757.5,1363.55,14916726,21260419308,335851,HDFC
22-02-2024,EQ,1417.75,1428.8,1412.2,1439.15,1422,1419.55,1419.78,1757.5,1363.55,25280441,35892743575,477326,HDFC
21-02-2024,EQ,1464,1464,1435,1454.3,1436,1439.15,1446.29,1757.5,1363.55,22946568,33187313942,493970,HDFC
20-02-2024,EQ,1415,1457.25,1411.8,1417.1,1453,1454.3,1443.09,1757.5,1363.55,28066754,40502822507,518597,HDFC
19-02-2024,EQ,1429,1429,1415.2,1419.9,1419,1417.1,1420.94,1757.5,1363.55,17225878,24476880449,296087,HDFC
16-02-2024,EQ,1423.9,1427.7,1408.45,1414.05,1417.05,1419.9,1417.97,1757.5,1363.55,16087871,22812194900,402453,HDFC
15-02-2024,EQ,1385,1415.5,1384.35,1384.05,1414.65,1414.05,1402.53,1757.5,1363.55,20792472,29162128685,533782,HDFC
14-02-2024,EQ,1376,1391.5,1363.55,1394.45,1384.95,1384.05,1373.2,1757.5,1363.55,45660405,62700916688,883690,HDFC
13-02-2024,EQ,1391.95,1404.35,1384.35,1390,1391.95,1394.45,1394.82,1757.5,1380.25,28790497,40157678245,445958,HDFC
12-02-2024,EQ,1399.65,1413.65,1383.35,1403.6,1392.4,1390,1394.91,1757.5,1380.25,17223906,24025725749,486804,HDFC
09-02-2024,EQ,1392.15,1414.2,1387,1403.05,1408,1403.6,1402.42,1757.5,1380.25,28321062,39717943986,512854,HDFC
08-02-2024,EQ,1429.85,1438.95,1400.5,1429.95,1407.25,1403.05,1415.51,1757.5,1380.25,34553062,48910244009,797559,HDFC
07-02-2024,EQ,1453,1453.8,1426.65,1444.1,1430,1429.95,1435.86,1757.5,1380.25,27418543,39369092511,523984,HDFC
06-02-2024,EQ,1445.55,1449.7,1432.6,1444.85,1443.55,1444.1,1442.11,1757.5,1380.25,20537870,29617940997,410774,HDFC
05-02-2024,EQ,1446,1451.9,1434.05,1446.15,1443.05,1444.85,1442.08,1757.5,1380.25,19302523,27835769812,487034,HDFC
02-02-2024,EQ,1475,1480.85,1442.05,1466.35,1445.9,1446.15,1461.81,1757.5,1380.25,22433877,32794141061,547098,HDFC
01-02-2024,EQ,1465.05,1473.6,1456.05,1462.55,1466.5,1466.35,1465.35,1757.5,1380.25,16345370,23951731259,395148,HDFC
31-01-2024,EQ,1439.5,1474.95,1436.8,1444.3,1462.65,1462.55,1462.25,1757.5,1380.25,32880520,48079551290,548526,HDFC
30-01-2024,EQ,1454.55,1463.2,1440.9,1454.65,1444.7,1444.3,1447.91,1757.5,1380.25,20864384,30209849168,451375,HDFC
29-01-2024,EQ,1448.05,1462.8,1445.8,1434.9,1456.8,1454.65,1454.14,1757.5,1380.25,32822749,47728790186,694082,HDFC
25-01-2024,EQ,1452.5,1457.35,1419.4,1455.9,1440.7,1434.9,1434.16,1757.5,1380.25,49470926,70949159080,787699,HDFC
24-01-2024,EQ,1380.25,1458.45,1380.25,1427.35,1456.3,1455.9,1435.74,1757.5,1380.25,43002202,61740125439,817417,HDFC
23-01-2024,EQ,1465,1474.7,1425,1478.85,1430.95,1427.35,1442.66,1757.5,1425,57734701,83291508720,1415782,HDFC
20-01-2024,EQ,1483.2,1495.7,1476,1470.65,1480.65,1478.85,1483.92,1757.5,1460.25,12920293,19172637247,403196,HDFC
19-01-2024,EQ,1505.95,1510.25,1468.4,1486.15,1474.9,1470.65,1483.88,1757.5,1460.25,54800269,81316862186,1275220,HDFC
18-01-2024,EQ,1494,1515,1480.05,1537.5,1490,1486.15,1495.03,1757.5,1460.25,80535465,1.20403E+11,1582497,HDFC
17-01-2024,EQ,1570,1596.8,1528.4,1679.15,1542.15,1537.5,1565.65,1757.5,1460.25,85072618,1.33194E+11,2098772,HDFC
16-01-2024,EQ,1673,1683.65,1658.1,1672.8,1678,1679.15,1672.44,1757.5,1460.25,12661250,21175143185,347404,HDFC
15-01-2024,EQ,1647.7,1680.9,1643.6,1641.2,1679.7,1672.8,1666.61,1757.5,1460.25,14160178,23599525732,414759,HDFC
12-01-2024,EQ,1652,1656,1633.6,1649,1643.95,1641.2,1645.1,1757.5,1460.25,9886776,16264760031,278690,HDFC
11-01-2024,EQ,1660,1662.9,1643,1655.95,1649.3,1649,1653.3,1757.5,1460.25,9157005,15139271151,230772,HDFC
10-01-2024,EQ,1643,1659.95,1641.4,1650.5,1656,1655.95,1653.21,1757.5,1460.25,8057912,13321422833,173498,HDFC
09-01-2024,EQ,1667.15,1677.8,1646.75,1663.45,1650.95,1650.5,1660.84,1757.5,1460.25,12663444,21031958361,269602,HDFC
08-01-2024,EQ,1678.5,1682.35,1660,1682.2,1662.9,1663.45,1671.84,1757.5,1460.25,8999235,15045304192,368430,HDFC
05-01-2024,EQ,1687.15,1704.9,1668.1,1690.85,1679,1682.2,1679.44,1757.5,1460.25,15944735,26778251761,426162,HDFC
04-01-2024,EQ,1678,1694.95,1670.7,1672.9,1690.85,1690.85,1681.98,1757.5,1460.25,13367028,22483129793,335934,HDFC
03-01-2024,EQ,1702,1704.7,1668.95,1699.1,1674.6,1672.9,1681.27,1757.5,1460.25,14194881,23865412913,426015,HDFC
02-01-2024,EQ,1698.8,1702.8,1688.7,1698.1,1697.5,1699.1,1697.43,1757.5,1460.25,14621046,24818149211,334886,HDFC
01-01-2024,EQ,1706,1709.15,1692,1709.25,1692.9,1698.1,1701.52,1757.5,1460.25,7119843,12114568489,258349,HDFC
29-12-2023,EQ,1697,1714.9,1696,1705.25,1708.65,1709.25,1707.51,1757.5,1460.25,12505713,21353650105,264143,HDFC
28-12-2023,EQ,1709.3,1721.4,1702,1703.3,1708.85,1705.25,1711.26,1757.5,1460.25,22038235,37713047859,423062,HDFC
27-12-2023,EQ,1681.5,1706.5,1678.6,1682.45,1702.1,1703.3,1695.87,1757.5,1460.25,13504539,22901880537,321373,HDFC
26-12-2023,EQ,1673.25,1685.95,1668.55,1670.85,1684.1,1682.45,1678.46,1757.5,1460.25,9022928,15144582177,243596,HDFC
22-12-2023,EQ,1683.6,1685.9,1667.1,1686.7,1668.7,1670.85,1675.74,1757.5,1460.25,24289425,40702711528,450284,HDFC
21-12-2023,EQ,1657,1689.75,1650.25,1657,1685,1686.7,1672.87,1757.5,1460.25,18294620,30604491502,385913,HDFC
20-12-2023,EQ,1658,1668.95,1644.45,1652.9,1644.75,1657,1662.23,1757.5,1460.25,17116260,28451245154,415287,HDFC
19-12-2023,EQ,1650,1658.65,1644.05,1655.7,1650.5,1652.9,1651.23,1757.5,1460.25,12004223,19821702427,257002,HDFC
18-12-2023,EQ,1660.7,1664.7,1650.95,1656.55,1652.5,1655.7,1657.78,1757.5,1460.25,9007377,14932277615,258215,HDFC
15-12-2023,EQ,1650,1668,1646.6,1650.15,1656.05,1656.55,1655.35,1757.5,1460.25,69418565,1.14912E+11,420832,HDFC
14-12-2023,EQ,1646,1658.95,1645,1630.9,1650.45,1650.15,1651.03,1757.5,1460.25,17586183,29035347301,345239,HDFC
13-12-2023,EQ,1632.45,1636,1615.1,1634.6,1633.8,1630.9,1628.14,1757.5,1460.25,14673457,23890410499,352315,HDFC
12-12-2023,EQ,1654.2,1656.25,1631.85,1651,1634.45,1634.6,1645.41,1757.5,1460.25,18290738,30095821187,386854,HDFC
11-12-2023,EQ,1650.05,1663.7,1647,1653.2,1650,1651,1653,1757.5,1460.25,11593810,19164609235,376768,HDFC
08-12-2023,EQ,1630.45,1655,1630.45,1630.45,1653,1653.2,1648.92,1757.5,1460.25,16864019,27807418191,372167,HDFC
07-12-2023,EQ,1625,1634,1616.2,1627.8,1630.5,1630.45,1628.48,1757.5,1460.25,10225193,16651513307,219921,HDFC
06-12-2023,EQ,1638.45,1638.45,1616.65,1623.7,1626.3,1627.8,1627.41,1757.5,1460.25,19306530,31419573681,340998,HDFC
